,symbol,title,actual,forecast,previous,datetime,preceding_price
254901,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-15 19:01:00,0.0
254813,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-16 19:01:00,0.0
254725,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-17 19:01:00,0.0
254637,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-18 19:01:00,0.0
254549,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-19 19:01:00,0.0
254461,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-20 19:01:00,0.0
254373,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-21 19:01:00,0.0
254285,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-22 19:01:00,0.0
254197,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-23 19:01:00,0.0
254134,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-24 19:01:00,0.0
254021,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-25 19:01:00,0.0
253933,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-26 19:01:00,0.0
253845,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-27 19:01:00,0.0
253757,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-28 19:01:00,0.0
253669,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-29 19:01:00,0.0
253581,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-04-30 19:01:00,0.0
253493,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-01 19:01:00,0.0
253404,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-02 19:01:00,0.0
253317,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-03 19:01:00,0.0
253229,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-04 19:01:00,0.0
253141,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-05 19:01:00,0.0
253053,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-06 19:01:00,0.0
252965,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-07 19:01:00,0.0
252877,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-08 19:01:00,0.0
252789,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-09 19:01:00,0.0
252701,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-10 19:01:00,0.0
252613,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-11 19:01:00,0.0
252525,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-12 19:01:00,0.0
252437,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-13 19:01:00,0.0
252349,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-14 19:01:00,0.0
252261,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-15 19:01:00,0.0
252173,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-16 19:01:00,0.0
252085,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-17 19:01:00,0.0
251997,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-18 19:01:00,0.0
251909,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-19 19:01:00,0.0
251821,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-20 19:01:00,0.0
251733,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-21 19:01:00,0.0
251645,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-22 19:01:00,0.0
251557,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-23 19:01:00,0.0
251469,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-24 19:01:00,0.0
251381,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-25 19:01:00,0.0
251293,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-26 19:01:00,0.0
251205,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-27 19:01:00,0.0
251117,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-28 19:01:00,0.0
251029,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-29 19:01:00,0.0
250941,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-30 19:01:00,0.0
250853,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-05-31 19:01:00,0.0
250765,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-01 19:01:00,0.0
250677,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-02 19:01:00,0.0
250589,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-03 19:01:00,0.0
250501,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-04 19:01:00,0.0
250413,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-05 19:01:00,0.0
250325,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-06 19:01:00,0.0
250237,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-07 19:01:00,0.0
250149,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-08 19:01:00,0.0
250061,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-09 19:01:00,0.0
249973,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-10 19:01:00,0.0
249885,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-11 19:01:00,0.0
249797,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-12 19:01:00,0.0
249709,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-13 19:01:00,-1.0
249621,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-14 19:01:00,0.0
249533,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-15 19:01:00,-1.0
249445,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-16 19:01:00,0.0
249357,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-17 19:01:00,0.0
249268,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-18 19:01:00,0.0
249181,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-19 19:01:00,0.0
249093,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-20 19:01:00,0.0
249005,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-21 19:01:00,0.0
248917,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-22 19:01:00,0.0
248829,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-23 19:01:00,0.0
248741,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-24 19:01:00,0.0
248653,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-25 19:01:00,0.0
248565,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-26 19:01:00,0.0
248477,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-27 19:01:00,0.0
248389,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-28 19:01:00,-1.0
248301,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-29 19:01:00,0.0
248213,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-06-30 19:01:00,0.0
248125,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-01 19:01:00,0.0
248037,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-02 19:01:00,0.0
247949,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-03 19:01:00,0.0
247861,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-04 19:01:00,0.0
247773,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-05 19:01:00,0.0
247685,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-06 19:01:00,0.0
247597,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-07 19:01:00,0.0
247508,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-08 19:01:00,0.0
247420,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-09 19:01:00,0.0
247333,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-10 19:01:00,0.0
247245,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-11 19:01:00,0.0
247157,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-12 19:01:00,0.0
247069,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-13 19:01:00,0.0
246981,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-14 19:01:00,0.0
246893,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-15 19:01:00,0.0
246805,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-16 19:01:00,0.0
246717,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-17 19:01:00,1.0
246629,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-18 19:01:00,0.0
246541,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-19 19:01:00,-1.0
246452,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-20 19:01:00,0.0
246365,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-21 19:01:00,0.0
246277,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-22 19:01:00,0.0
246189,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-23 19:01:00,0.0
246101,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-24 19:01:00,0.0
246013,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-25 19:01:00,0.0
245925,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-26 19:01:00,0.0
245837,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-27 19:01:00,0.0
245749,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-28 19:01:00,0.0
245661,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-29 19:01:00,0.0
245573,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-30 19:01:00,0.0
245485,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-07-31 19:01:00,0.0
245397,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-01 19:01:00,0.0
245309,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-02 19:01:00,0.0
245221,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-03 19:01:00,0.0
245133,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-04 19:01:00,0.0
245045,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-05 19:01:00,0.0
244957,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-06 19:01:00,0.0
244869,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-07 19:01:00,0.0
244781,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-08 19:01:00,0.0
244693,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-09 19:01:00,0.0
244605,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-10 19:01:00,0.0
244517,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-11 19:01:00,0.0
244431,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-12 19:01:00,0.0
244341,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-13 19:01:00,0.0
244253,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-14 19:01:00,0.0
244165,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-15 19:01:00,0.0
244077,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-16 19:01:00,0.0
243989,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-17 19:01:00,0.0
243901,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-18 19:01:00,0.0
243813,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-19 19:01:00,0.0
243725,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-20 19:01:00,0.0
243637,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-21 19:01:00,0.0
243549,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-22 19:01:00,0.0
243461,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-23 19:01:00,0.0
243373,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-24 19:01:00,0.0
243285,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-25 19:01:00,0.0
243197,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-26 19:01:00,0.0
243108,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-27 19:01:00,0.0
243020,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-28 19:01:00,0.0
242933,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-29 19:01:00,0.0
242845,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-30 19:01:00,0.0
242757,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-08-31 19:01:00,0.0
242669,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-01 19:01:00,0.0
242581,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-02 19:01:00,0.0
242493,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-03 19:01:00,0.0
242405,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-04 19:01:00,0.0
242317,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-05 19:01:00,-1.0
242229,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-06 19:01:00,0.0
242144,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-07 19:01:00,0.0
242053,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-08 19:01:00,0.0
241965,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-09 19:01:00,0.0
241877,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-10 19:01:00,0.0
241789,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-11 19:01:00,1.0
241701,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-12 19:01:00,0.0
241613,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-13 19:01:00,0.0
241525,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-14 19:01:00,1.0
241437,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-15 19:01:00,1.0
241348,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-16 19:01:00,1.0
241261,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-17 19:01:00,0.0
241173,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-18 19:01:00,0.0
241085,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-19 19:01:00,0.0
240997,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-20 19:01:00,0.0
240909,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-21 19:01:00,0.0
240821,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-22 19:01:00,0.0
240733,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-23 19:01:00,0.0
240645,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-24 19:01:00,0.0
240557,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-25 19:01:00,0.0
240469,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-26 19:01:00,0.0
240381,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-27 19:01:00,0.0
240293,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-28 19:01:00,0.0
240205,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-29 19:01:00,-1.0
240117,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-09-30 19:01:00,-1.0
240029,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-01 19:01:00,0.0
239941,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-02 19:01:00,0.0
239853,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-03 19:01:00,-1.0
239765,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-04 19:01:00,0.0
239677,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-05 19:01:00,0.0
239589,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-06 19:01:00,0.0
239501,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-07 19:01:00,0.0
239413,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-08 19:01:00,0.0
239325,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-09 19:01:00,0.0
239237,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-10 19:01:00,0.0
239149,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-11 19:01:00,0.0
239061,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-12 19:01:00,0.0
238973,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-13 19:01:00,0.0
238885,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-14 19:01:00,0.0
238797,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-15 19:01:00,0.0
238708,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-16 19:01:00,0.0
238621,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-17 19:01:00,0.0
238533,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-18 19:01:00,0.0
238445,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-19 19:01:00,0.0
238357,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-20 19:01:00,0.0
238269,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-21 19:01:00,0.0
238181,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-22 19:01:00,0.0
238093,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-23 19:01:00,0.0
238009,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-24 19:01:00,0.0
237917,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-25 19:01:00,0.0
237829,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-26 19:01:00,0.0
237741,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-27 19:01:00,0.0
237653,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-28 19:01:00,0.0
237565,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-29 19:01:00,0.0
237477,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-30 19:01:00,0.0
237389,GBP,Rightmove HPI m/m,28.38,,-0.012,2001-10-31 19:01:00,0.0
