EURUSD,20170731,235900,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,000000,1.1819,1.1819,1.1819,1.1819,4
EURUSD,20170801,000100,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,000200,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,000300,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,000400,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,000500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,000600,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,000700,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,000800,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,000900,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,001000,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,001100,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,001200,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,001300,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,001400,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,001500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,001600,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,001700,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,001800,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,001900,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,002000,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,002100,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,002200,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,002300,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,002400,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,002500,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,002600,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,002700,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,002800,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,002900,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,003000,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,003100,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,003200,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,003300,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,003400,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,003500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,003600,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,003700,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,003800,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,003900,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,004000,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,004100,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,004200,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,004300,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,004400,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,004500,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,004600,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,004700,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,004800,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,004900,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,005000,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,005100,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,005200,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,005300,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,005400,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,005500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,005600,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,005700,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,005800,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,005900,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,010000,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,010100,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,010200,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,010300,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,010400,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,010500,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,010600,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,010700,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,010800,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,010900,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,011000,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,011100,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,011200,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,011300,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,011400,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,011500,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,011600,1.1819,1.1819,1.1819,1.1819,4
EURUSD,20170801,011700,1.1819,1.1819,1.1819,1.1819,4
EURUSD,20170801,011800,1.1820,1.1820,1.1820,1.1820,4
EURUSD,20170801,011900,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,012000,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,012100,1.1821,1.1821,1.1821,1.1821,4
EURUSD,20170801,012200,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,012300,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,012400,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,012500,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,012600,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,012700,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,012800,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,012900,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013000,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013100,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,013200,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013300,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013400,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013600,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,013700,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,013800,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,013900,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,014000,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,014100,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,014200,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,014300,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,014400,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,014500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,014600,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,014700,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,014800,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,014900,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,015000,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,015100,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,015200,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,015300,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,015400,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,015500,1.1827,1.1827,1.1827,1.1827,4
EURUSD,20170801,015600,1.1827,1.1827,1.1827,1.1827,4
EURUSD,20170801,015700,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,015800,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,015900,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,020000,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,020100,1.1827,1.1827,1.1827,1.1827,4
EURUSD,20170801,020200,1.1827,1.1827,1.1827,1.1827,4
EURUSD,20170801,020300,1.1827,1.1827,1.1827,1.1827,4
EURUSD,20170801,020400,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,020500,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,020600,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,020700,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,020800,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,020900,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,021000,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,021100,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,021200,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,021300,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,021400,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,021500,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,021600,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,021700,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,021800,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,021900,1.1832,1.1832,1.1832,1.1832,4
EURUSD,20170801,022000,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,022100,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,022200,1.1831,1.1831,1.1831,1.1831,4
EURUSD,20170801,022300,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,022400,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,022500,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,022600,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,022700,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,022800,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,022900,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,023000,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,023100,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,023200,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,023300,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,023400,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,023500,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,023600,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,023700,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,023800,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,023900,1.1830,1.1830,1.1830,1.1830,4
EURUSD,20170801,024000,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024100,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024200,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024300,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024400,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024500,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024600,1.1829,1.1829,1.1829,1.1829,4
EURUSD,20170801,024700,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,024800,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,024900,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,025000,1.1828,1.1828,1.1828,1.1828,4
EURUSD,20170801,025100,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,025200,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,025300,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,025400,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,025500,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,025600,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,025700,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,025800,1.1827,1.1827,1.1827,1.1827,4
EURUSD,20170801,025900,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,030000,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,030100,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,030200,1.1826,1.1826,1.1826,1.1826,4
EURUSD,20170801,030300,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,030400,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,030500,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,030600,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,030700,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,030800,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,030900,1.1825,1.1825,1.1825,1.1825,4
EURUSD,20170801,031000,1.1824,1.1824,1.1824,1.1824,4
EURUSD,20170801,031100,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,031200,1.1823,1.1823,1.1823,1.1823,4
EURUSD,20170801,031300,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,031400,1.1822,1.1822,1.1822,1.1822,4
EURUSD,20170801,031500,1.1822,1.1822,1.1822,1.1822,4
